"product_review","word","n","sentiment"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","happy",35,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","happy",35,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","cheap",34,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","money",34,"anger"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","money",34,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","money",34,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","money",34,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","money",34,"surprise"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","money",34,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smell",34,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smell",34,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smell",34,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","start",34,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","pound",33,"anger"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","pound",33,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","waste",33,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","waste",33,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","instructions",32,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","instructions",32,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","shape",32,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","sturdy",32,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","handy",32,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","durable",31,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","durable",31,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fall",31,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fall",31,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","crazy",31,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","crazy",31,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","crazy",31,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","crazy",31,"sadness"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","slip",30,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","slip",30,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laugh",30,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laugh",30,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laugh",30,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","found",30,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","found",30,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","found",30,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","removal",30,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","gift",29,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","gift",29,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","gift",29,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","gift",29,"surprise"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","store",29,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","store",29,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","favorite",29,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","favorite",29,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","favorite",29,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","shed",28,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","happy",28,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","happy",28,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","happy",28,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","happy",28,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","job",28,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","convenient",28,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","daughter",28,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","daughter",28,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","surprised",27,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","flesh",27,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","toast",27,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","toast",27,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","durable",26,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","durable",26,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fat",26,"disgust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fat",26,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fat",26,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","friend",26,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","friend",26,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","friend",26,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hilarious",26,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hilarious",26,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hilarious",26,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cleaning",26,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","ease",26,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fun",26,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fun",26,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fun",26,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","messy",26,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","messy",26,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","expecting",25,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","fits",25,"anger"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","fits",25,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","nursery",25,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","nursery",25,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","nursery",25,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","odor",25,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","safe",25,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","safe",25,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","safe",25,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","cute",25,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","received",25,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","glad",25,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","glad",25,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","glad",25,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","cream",24,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","cream",24,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","cream",24,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","cream",24,"surprise"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","decent",24,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","excellent",24,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","excellent",24,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","excellent",24,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","mess",24,"disgust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","mess",24,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","ready",24,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","careful",24,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","larger",23,"disgust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","larger",23,"surprise"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","larger",23,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","pay",23,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","pay",23,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","pay",23,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","pay",23,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","expected",23,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","friend",23,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","friend",23,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","friend",23,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bad",22,"anger"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bad",22,"disgust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bad",22,"fear"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bad",22,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","bad",22,"sadness"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","difficult",22,"fear"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","found",22,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","found",22,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","found",22,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","completely",22,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","money",22,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","money",22,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","money",22,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","money",22,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","money",22,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","money",22,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","routine",22,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","routine",22,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","top",22,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","top",22,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","top",22,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","couch",21,"sadness"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","wonderful",21,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","wonderful",21,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","wonderful",21,"surprise"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","wonderful",21,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","delicious",21,"joy"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","delicious",21,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","fill",21,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","forming",21,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","effective",21,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","effective",21,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","enjoy",21,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","enjoy",21,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","enjoy",21,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","enjoy",21,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cool",21,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cutter",21,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cutter",21,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","daily",21,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","excellent",20,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","excellent",20,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","excellent",20,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","immediately",20,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","immediately",20,"negative"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","immediately",20,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","durable",20,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","durable",20,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","favorite",20,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","favorite",20,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","favorite",20,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","baby",19,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","baby",19,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","break",19,"surprise"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","disappointed",19,"anger"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","disappointed",19,"disgust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","disappointed",19,"negative"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","disappointed",19,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","disappointed",19,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","disappointed",19,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","disappointed",19,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","disappointed",19,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mud",19,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","feature",19,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","found",18,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","found",18,"positive"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","found",18,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","extra",18,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","glowing",18,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mess",18,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mess",18,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spa",18,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spa",18,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spa",18,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spa",18,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spa",18,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","enjoy",18,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","enjoy",18,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","enjoy",18,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","enjoy",18,"trust"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","daughter",17,"joy"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","daughter",17,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","cap",17,"anticipation"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","cap",17,"trust"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","option",17,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","real",17,"positive"
"Cuisinart CSBP-100 3-in-1 Stuffed Burger Press, Black","real",17,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pain",17,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pain",17,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pain",17,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","star",17,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","star",17,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","star",17,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","star",17,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","suggest",17,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","surprised",17,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bad",17,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bad",17,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bad",17,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bad",17,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bad",17,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cleanly",17,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","core",17,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","effective",17,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","effective",17,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","pain",17,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","pain",17,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","pain",17,"sadness"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","feeling",16,"anger"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","feeling",16,"anticipation"
"Cozy Shag Collection Grey Solid Shag Rug (3'3""X4'7"") Contemporary Living and Bedroom Soft Shaggy Area Rug","feeling",16,"disgust"
